episode,goal_x,goal_y
0,-0.04236740398211336,-0.640049595902686
1,1.2295997906524616,-0.9949493601048225
2,0.04539025590655266,-1.086843367681854
3,-1.1608138281436777,-0.7810826933396812
4,1.146737994858801,1.01427439484425
5,-1.0857849555379153,1.0293746557935175
6,1.100449902225285,-0.03663756150167119
7,-0.47616723419886475,-1.1554895903606077
8,-1.0844911625164633,-1.36773026438756
9,1.2740919982695238,-0.7371583818013865
10,0.04085094774501874,0.9958955450428939
11,0.8538482202315683,1.4025719982335123
12,-1.132555134760629,1.4612990738521234
13,-1.192667323162512,-0.6787814917824602
14,-1.2402767331868656,-1.3428938317098476
15,1.1572013851212621,1.0232955018324086
16,-0.4576886184259068,1.1340346886253156
17,1.0732554928778746,-1.5411200065214712
18,-1.0283640811201544,1.1892310874481282
19,-1.3804706192337979,1.2904730931557817
20,1.3286091892801948,-1.533372252407446
21,1.0762165881741779,-0.029126450094955292
22,0.4916946396306856,-1.328639665713482
23,1.1316399769118055,1.3286926163182229
24,-1.3223559092943593,-1.2573913270747987
25,1.450385091275662,0.5655119652917655
26,-1.291883181421599,-1.426130029994434
27,0.7087153100104007,-1.4335870247383409
28,-0.23910041725273667,-1.0766305336706061
29,0.8894200318031813,-1.569813092571842
30,-1.3639053430948884,0.6785446855597672
31,-1.5227335846435937,1.2506307264810075
32,0.9994367937210811,-1.1200846571405074
33,-1.3554253668848137,-0.596969235669512
34,-0.9513381450598516,-1.5781712199879605
35,0.6804025250147179,-1.593456894012054
36,0.7558830667615686,1.437461404091109
37,0.006122453725892596,-1.07948985678681
38,-0.5255346031908832,-0.01684877603745316
39,0.8661533887330672,1.5732466530248153
40,1.0521756803773101,1.4407830008460256
41,0.6968657649464132,1.1432470646705126
42,1.5647912882264463,-0.809273520933391
43,-1.1369628768201103,-0.34547741791838904
44,1.4868607931262852,1.5495607633328006
45,0.06517840271830222,0.9006074365777343
46,-0.38071148324171555,1.1938965134616004
47,1.1064535819745442,-1.0246308498761425
48,1.2415111985775682,0.7941354992178273
49,1.1175857881963407,0.16710502029996777
50,1.5407349088374396,1.3551424256313416
51,1.1470220456412372,1.0216673993939867
52,1.1703098371283627,-0.23334243807927635
53,-0.9560479186892338,0.04151442982009068
54,1.0486367685904412,1.0001002916059352
55,-0.9639464084652638,-0.03702291356278353
56,-0.6699033475517713,1.2884231144052007
